"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",13.2770747507257,0.49912679142534,1.48388211458889,2.25324933754268,-0.153510107955098,1.39289912555658,1.40338477009364,2.61628113620689,1.7058546714759,0.252451274388162,0.199137554606929,1.15595326597048,0.762445982519037,2.14087961700583,-0.611390499167072,0.627050252369336,1.87623189884194,0.0569356821030567,0.410250144764933,-0.596620854188459
"2",0.49912679142534,7.94643772080616,1.23664065481959,-0.529793304222146,1.87616330137743,1.76554053462885,1.21021990809279,2.2913203489465,1.59205073708114,1.12416280074083,0.154856938113662,2.43262057183772,2.75977545757486,2.9438435639511,0.292323458620385,1.06484837387176,1.37057620424626,2.02861650256768,0.59249448980062,-0.06520178926955
"3",1.48388211458889,1.23664065481959,8.25257623668326,1.21707151879538,1.87682009730259,1.91601385464495,1.17797200329816,2.52829396833541,2.52754126653902,1.49090774270746,1.58690360041147,2.28474444524702,2.34073633920623,2.36028121034733,1.91307463360776,2.08604107787263,2.23726157873662,2.04245415021931,1.87873426004072,2.64396051932307
"4",2.25324933754268,-0.529793304222146,1.21707151879538,6.87380705603009,-1.62215911440173,0.890618046998322,0.157386171140437,2.54750447831004,2.69619493450806,2.56562252110615,0.13442903781926,2.42954410817926,2.48009009204903,2.92353747795923,1.59706697848201,2.59586655517774,2.86810348704877,1.54024201777294,1.53285840438871,0.918222118371103
"5",-0.153510107955098,1.87616330137743,1.87682009730259,-1.62215911440173,7.71832325831226,1.59039028943536,1.56371652547625,1.33600900872699,1.56671907121911,1.56808225125483,-0.730451371408966,1.94273021085588,1.55053277010445,0.636719435178282,0.741511531144951,0.16492752987371,1.29197638965367,0.814870566023852,0.629185255312632,0.768764111709884
"6",1.39289912555658,1.76554053462885,1.91601385464495,0.890618046998322,1.59039028943536,6.66931151498401,0.135224375078219,2.47615380903196,2.56347492397828,-0.116469035269018,1.23659905902217,0.938823513625109,1.36628434680902,1.7782985967356,1.14875884136729,1.52582486873481,1.62608885257239,-0.0377041664390457,2.73191753874684,1.43302346643319
"7",1.40338477009364,1.21021990809279,1.17797200329816,0.157386171140437,1.56371652547625,0.135224375078219,4.00213604206235,3.00253798647008,3.37963216280613,2.52983041200232,0,1.3157055684193,3.51999646292009,2.12989779654263,0.772697981652842,0.898295289347774,1.89848744611512,1.92837813917503,1.53673910142733,4.67673292083933
"8",2.61628113620689,2.2913203489465,2.52829396833541,2.54750447831004,1.33600900872699,2.47615380903196,3.00253798647008,6.13716902321555,3.17349333502408,2.92207258029495,1.42377866242447,4.32743568354651,4.39342844350244,4.87948957481945,4.99886214312875,4.17792828233889,4.65491917446177,2.6394070127035,2.64161738778078,4.6217038574962
"9",1.7058546714759,1.59205073708114,2.52754126653902,2.69619493450806,1.56671907121911,2.56347492397828,3.37963216280613,3.17349333502408,5.82916579915579,3.90418642411807,1.43151265866098,3.04737814219397,2.89527828587093,3.3826746251523,2.3714652105078,2.55631525002787,2.74098269882219,2.34394504187031,3.38522249030392,2.6002163452521
"10",0.252451274388162,1.12416280074083,1.49090774270746,2.56562252110615,1.56808225125483,-0.116469035269018,2.52983041200232,2.92207258029495,3.90418642411807,4.5103493942136,-0.703469229485718,3.35498567089794,2.36898111644042,2.71550272224636,1.83542659067921,1.51165490663789,3.03744858086089,1.45579827909738,1.34000517121706,1.44137655181169
"11",0.199137554606929,0.154856938113662,1.58690360041147,0.13442903781926,-0.730451371408966,1.23659905902217,0,1.42377866242447,1.43151265866098,-0.703469229485718,5.99313944945533,1.17378825177419,-0.257903215026512,1.11288527243985,1.92262436107868,0.626395840305685,0.449576376124946,1.01149429643697,0.633275927846253,1.83710137176068
"12",1.15595326597048,2.43262057183772,2.28474444524702,2.42954410817926,1.94273021085588,0.938823513625109,1.3157055684193,4.32743568354651,3.04737814219397,3.35498567089794,1.17378825177419,6.81657771321906,5.17525308468942,4.80429764531418,5.37257737007002,4.39592562588038,4.66939768179349,1.96742275947906,2.10012722901379,4.21038872651297
"13",0.762445982519037,2.75977545757486,2.34073633920623,2.48009009204903,1.55053277010445,1.36628434680902,3.51999646292009,4.39342844350244,2.89527828587093,2.36898111644042,-0.257903215026512,5.17525308468942,6.24014205690643,4.92240647602763,5.02236901206555,4.97650832712723,4.04932427935014,2.03773664781114,3.04006131264668,5.3089508513431
"14",2.14087961700583,2.9438435639511,2.36028121034733,2.92353747795923,0.636719435178282,1.7782985967356,2.12989779654263,4.87948957481945,3.3826746251523,2.71550272224636,1.11288527243985,4.80429764531418,4.92240647602763,7.38878516188176,5.180104926162,4.02809872516881,5.1474316828633,1.87823709424938,1.9318145098884,3.28058133523277
"15",-0.611390499167072,0.292323458620385,1.91307463360776,1.59706697848201,0.741511531144951,1.14875884136729,0.772697981652842,4.99886214312875,2.3714652105078,1.83542659067921,1.92262436107868,5.37257737007002,5.02236901206555,5.180104926162,10.9504699115605,3.59290830609056,2.94808257469753,0.701553261108454,1.84277190744483,4.6565274365797
"16",0.627050252369336,1.06484837387176,2.08604107787263,2.59586655517774,0.16492752987371,1.52582486873481,0.898295289347774,4.17792828233889,2.55631525002787,1.51165490663789,0.626395840305685,4.39592562588038,4.97650832712723,4.02809872516881,3.59290830609056,7.91892596843199,3.39016174991534,1.69992929897078,3.13938161518352,4.8518747915299
"17",1.87623189884194,1.37057620424626,2.23726157873662,2.86810348704877,1.29197638965367,1.62608885257239,1.89848744611512,4.65491917446177,2.74098269882219,3.03744858086089,0.449576376124946,4.66939768179349,4.04932427935014,5.1474316828633,2.94808257469753,3.39016174991534,6.67127181757404,1.37577155611566,2.21203697841158,2.49835608452148
"18",0.0569356821030567,2.02861650256768,2.04245415021931,1.54024201777294,0.814870566023852,-0.0377041664390457,1.92837813917503,2.6394070127035,2.34394504187031,1.45579827909738,1.01149429643697,1.96742275947906,2.03773664781114,1.87823709424938,0.701553261108454,1.69992929897078,1.37577155611566,6.13093276502632,1.82081338226457,1.25658406359694
"19",0.410250144764933,0.59249448980062,1.87873426004072,1.53285840438871,0.629185255312632,2.73191753874684,1.53673910142733,2.64161738778078,3.38522249030392,1.34000517121706,0.633275927846253,2.10012722901379,3.04006131264668,1.9318145098884,1.84277190744483,3.13938161518352,2.21203697841158,1.82081338226457,7.0952385390198,3.58994840420377
"20",-0.596620854188459,-0.06520178926955,2.64396051932307,0.918222118371103,0.768764111709884,1.43302346643319,4.67673292083933,4.6217038574962,2.6002163452521,1.44137655181169,1.83710137176068,4.21038872651297,5.3089508513431,3.28058133523277,4.6565274365797,4.8518747915299,2.49835608452148,1.25658406359694,3.58994840420377,14.9623382595961
